cohort	label	config	runtime_family	scenario_set	scenario_count	trials	expected_trajectories	source	cell	description	tags
watsonx70b_generated5x5_full	AT_M70B	configs/config_universe/generated/watsonx70b_generated5x5_full/at_m70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/aat_mcp_baseline.env	AT_M70B	Hosted WatsonX 70B variant of AaT MCP baseline transport	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	AT_T70B	configs/config_universe/generated/watsonx70b_generated5x5_full/at_t70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/aat_mcp_optimized.env	AT_T70B	Hosted WatsonX 70B variant of AaT optimized MCP transport plus prefix caching	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	PE_M70B	configs/config_universe/generated/watsonx70b_generated5x5_full/pe_m70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B	Hosted WatsonX 70B variant of Plan-Execute MCP baseline	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	PE_S_M70B	configs/config_universe/generated/watsonx70b_generated5x5_full/pe_s_m70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	PE_S_T70B	configs/config_universe/generated/watsonx70b_generated5x5_full/pe_s_t70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	PE_T70B	configs/config_universe/generated/watsonx70b_generated5x5_full/pe_t70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	V_M70B	configs/config_universe/generated/watsonx70b_generated5x5_full/v_m70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B	Hosted WatsonX 70B variant of Verified PE MCP baseline	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	V_S_M70B	configs/config_universe/generated/watsonx70b_generated5x5_full/v_s_m70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	V_S_T70B	configs/config_universe/generated/watsonx70b_generated5x5_full/v_s_t70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport	config_universe,watsonx70b,generated_scenarios
watsonx70b_generated5x5_full	V_T70B	configs/config_universe/generated/watsonx70b_generated5x5_full/v_t70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B	Hosted WatsonX 70B variant of Verified PE optimized MCP transport	config_universe,watsonx70b,generated_scenarios
watsonx70b_mitigation_all31x5_full	PE_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_S_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_s_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	PE_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/pe_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_ADJ	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_BASELINE	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_GUARD	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_REPAIR	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B_ADJ	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B_BASELINE	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B_GUARD	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B_REPAIR	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B_ADJ	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B_BASELINE	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B_GUARD	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_S_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_s_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B_REPAIR	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B_ADJ	Hosted WatsonX 70B variant of Verified PE optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B_BASELINE	Hosted WatsonX 70B variant of Verified PE optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B_GUARD	Hosted WatsonX 70B variant of Verified PE optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_all31x5_full	V_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_all31x5_full/v_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B_REPAIR	Hosted WatsonX 70B variant of Verified PE optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_M70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_m70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_M70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_m70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_S_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_s_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_T70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_t70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_ADJ	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_T70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_t70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_BASELINE	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_T70B_GUARD	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_t70b_guard.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_GUARD	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	PE_T70B_REPAIR	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/pe_t70b_repair.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B_REPAIR	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	V_M70B_ADJ	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/v_m70b_adj.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_ADJ	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
watsonx70b_mitigation_generated5x5_full	V_M70B_BASELINE	configs/config_universe/generated/watsonx70b_mitigation_generated5x5_full/v_m70b_baseline.env	config_universe_watsonx70b_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B_BASELINE	Hosted WatsonX 70B variant of Verified PE MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
